2,20000000,2,1.41666666666667,0.00577350269189626,1.59,0.02,1.24666666666667,0.0208166599946614
2,20000000,4,23.8233333333333,0.153079500042735,18.1266666666667,0.159478316185408,27.9733333333333,0.641274772101113
2,20000000,8,54.5833333333333,0.362950869035098,39.62,0.675795827154919,68.9833333333333,1.48325093404094
2,20000000,16,120.66,1.00881118153994,87.2666666666667,1.8708910533041,153.503333333333,0.805626050555287
2,40000000,2,2.84333333333333,0.00577350269189645,3.24333333333333,0.106926766215636,2.43,0.104403065089105
2,40000000,4,47.07,0.409511904588865,35.26,1.21577136008379,56.4866666666667,0.508166639335301
2,40000000,8,108.91,0.753458691634788,80.4566666666667,1.29804981928018,136.816666666667,0.384751001731419
2,40000000,16,240.086666666667,1.2528500841415,173.29,2.26953739779719,305.523333333333,0.804072965179995
2,80000000,2,5.67333333333333,0.0152752523165199,6.23,0.0624499799839841,5.08333333333333,0.0416333199893226
2,80000000,4,92.83,0.480416485978566,71.1266666666667,1.42619540503163,111.1,0.690869017976633
2,80000000,8,220.576666666667,1.61636423287987,157.263333333333,4.55394700598648,282.706666666667,7.89765999099315
2,80000000,16,483.99,0.650922422413003,350.47,1.88501989379424,615.38,3.74799946638205
2,160000000,2,15.5333333333333,7.20258518403867,17.09,7.84710774744428,13.3666666666667,5.58385470202559
2,160000000,4,186.333333333333,1.39249177137007,139.796666666667,1.86912635563604,224.466666666667,1.77624134996722
2,160000000,8,439.233333333333,1.04001602551756,325.176666666667,2.38948390522583,551.53,1.35569170536666
2,160000000,16,968.416666666667,2.26577433415893,701.03,7.24134655986027,1232.65333333333,3.84500108365819
